Mod:Item:MetaData, Localized Name
StorageDrawersMisc:fullDrawers4_0:1, Fir Drawers 2x2
StorageDrawersMisc:fullDrawers4_0:2, Acacia Drawers 2x2
StorageDrawersMisc:fullDrawers4_0:3, Cypress Drawers 2x2
StorageDrawersMisc:fullDrawers4_0:4, Japanese Maple Drawers 2x2
StorageDrawersMisc:fullDrawers4_0:5, Rainbow Eucalyptus Drawers 2x2
StorageDrawersMisc:fullDrawers4_0:6, Autumn Drawers 2x2
StorageDrawersMisc:fullDrawers4_0:7, Bald Cypress Drawers 2x2
StorageDrawersMisc:fullDrawers4_0:8, Sakura Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:0, Yellow Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:1, White Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:2, Red Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:3, Grey Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:4, Greatwood Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:5, Silverwood Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:6, Rowan Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:7, Alder Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:8, Hawthorn Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:9, Treated Wood Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:10, Livingwood Drawers 2x2
StorageDrawersMisc:fullDrawers4_1:11, Dreamwood Drawers 2x2
StorageDrawersMisc:halfDrawers2_0:0, Compact Redwood Drawers 1x2
StorageDrawersMisc:halfDrawers2_0:1, Compact Fir Drawers 1x2
StorageDrawersMisc:halfDrawers2_0:2, Compact Acacia Drawers 1x2
StorageDrawersMisc:halfDrawers2_0:3, Compact Cypress Drawers 1x2
StorageDrawersMisc:halfDrawers2_0:4, Compact Japanese Maple Drawers 1x2
StorageDrawersMisc:halfDrawers2_0:5, Compact Rainbow Eucalyptus Drawers 1x2
StorageDrawersMisc:halfDrawers2_0:6, Compact Autumn Drawers 1x2
StorageDrawersMisc:halfDrawers2_0:7, Compact Bald Cypress Drawers 1x2
StorageDrawersMisc:halfDrawers2_0:8, Compact Sakura Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:0, Compact Yellow Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:1, Compact White Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:2, Compact Red Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:3, Compact Grey Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:4, Compact Greatwood Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:5, Compact Silverwood Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:6, Compact Rowan Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:7, Compact Alder Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:8, Compact Hawthorn Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:9, Compact Treated Wood Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:10, Compact Livingwood Drawers 1x2
StorageDrawersMisc:halfDrawers2_1:11, Compact Dreamwood Drawers 1x2
StorageDrawersMisc:halfDrawers4_0:0, Compact Redwood Drawers 2x2
StorageDrawersMisc:halfDrawers4_0:1, Compact Fir Drawers 2x2
StorageDrawersMisc:halfDrawers4_0:2, Compact Acacia Drawers 2x2
StorageDrawersMisc:halfDrawers4_0:3, Compact Cypress Drawers 2x2
StorageDrawersMisc:halfDrawers4_0:4, Compact Japanese Maple Drawers 2x2
StorageDrawersMisc:halfDrawers4_0:5, Compact Rainbow Eucalyptus Drawers 2x2
StorageDrawersMisc:halfDrawers4_0:6, Compact Autumn Drawers 2x2
StorageDrawersMisc:halfDrawers4_0:7, Compact Bald Cypress Drawers 2x2
StorageDrawersMisc:halfDrawers4_0:8, Compact Sakura Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:0, Compact Yellow Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:1, Compact White Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:2, Compact Red Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:3, Compact Grey Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:4, Compact Greatwood Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:5, Compact Silverwood Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:6, Compact Rowan Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:7, Compact Alder Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:8, Compact Hawthorn Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:9, Compact Treated Wood Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:10, Compact Livingwood Drawers 2x2
StorageDrawersMisc:halfDrawers4_1:11, Compact Dreamwood Drawers 2x2
StorageDrawersMisc:trim_0:0, Redwood Trim
StorageDrawersMisc:trim_0:1, Fir Trim
StorageDrawersMisc:trim_0:2, Acacia Trim
StorageDrawersMisc:trim_0:3, Cypress Trim
StorageDrawersMisc:trim_0:4, Japanese Maple Trim
StorageDrawersMisc:trim_0:5, Rainbow Eucalyptus Trim
StorageDrawersMisc:trim_0:6, Autumn Trim
StorageDrawersMisc:trim_0:7, Bald Cypress Trim
StorageDrawersMisc:trim_0:8, Sakura Trim
StorageDrawersMisc:trim_1:0, Yellow Trim
StorageDrawersMisc:trim_1:1, White Trim
StorageDrawersMisc:trim_1:2, Red Trim
StorageDrawersMisc:trim_1:3, Grey Trim
StorageDrawersMisc:trim_1:4, Greatwood Trim
StorageDrawersMisc:trim_1:5, Silverwood Trim
StorageDrawersMisc:trim_1:6, Rowan Trim
StorageDrawersMisc:trim_1:7, Alder Trim
StorageDrawersMisc:trim_1:8, Hawthorn Trim
StorageDrawersMisc:trim_1:9, Treated Wood Trim
StorageDrawersMisc:trim_1:10, Livingwood Trim
StorageDrawersMisc:trim_1:11, Dreamwood Trim
StorageDrawersNatura:fullDrawers1:0, Eucalyptus Drawer
StorageDrawersNatura:fullDrawers1:1, Sakura Drawer
StorageDrawersNatura:fullDrawers1:2, Ghostwood Drawer
StorageDrawersNatura:fullDrawers1:3, Redwood Drawer
StorageDrawersNatura:fullDrawers1:4, Blood Drawer
StorageDrawersNatura:fullDrawers1:5, Hopseed Drawer
StorageDrawersNatura:fullDrawers1:6, Maple Drawer
StorageDrawersNatura:fullDrawers1:7, Silverbell Drawer
StorageDrawersNatura:fullDrawers1:8, Amaranth Drawer
StorageDrawersNatura:fullDrawers1:9, Tigerwood Drawer
StorageDrawersNatura:fullDrawers1:10, Willow Drawer
StorageDrawersNatura:fullDrawers1:11, Darkwood Drawer
StorageDrawersNatura:fullDrawers1:12, Fusewood Drawer
StorageDrawersNatura:fullDrawers2:0, Eucalyptus Drawers 1x2
StorageDrawersNatura:fullDrawers2:1, Sakura Drawers 1x2
StorageDrawersNatura:fullDrawers2:2, Ghostwood Drawers 1x2
StorageDrawersNatura:fullDrawers2:3, Redwood Drawers 1x2
StorageDrawersNatura:fullDrawers2:4, Blood Drawers 1x2
StorageDrawersNatura:fullDrawers2:5, Hopseed Drawers 1x2
StorageDrawersNatura:fullDrawers2:6, Maple Drawers 1x2
StorageDrawersNatura:fullDrawers2:7, Silverbell Drawers 1x2
StorageDrawersNatura:fullDrawers2:8, Amaranth Drawers 1x2
StorageDrawersNatura:fullDrawers2:9, Tigerwood Drawers 1x2
StorageDrawersNatura:fullDrawers2:10, Willow Drawers 1x2
StorageDrawersNatura:fullDrawers2:11, Darkwood Drawers 1x2
StorageDrawersNatura:fullDrawers2:12, Fusewood Drawers 1x2
StorageDrawersNatura:fullDrawers4:0, Eucalyptus Drawers 2x2
StorageDrawersNatura:fullDrawers4:1, Sakura Drawers 2x2
StorageDrawersNatura:fullDrawers4:2, Ghostwood Drawers 2x2
StorageDrawersNatura:fullDrawers4:3, Redwood Drawers 2x2
StorageDrawersNatura:fullDrawers4:4, Blood Drawers 2x2
StorageDrawersNatura:fullDrawers4:5, Hopseed Drawers 2x2
StorageDrawersNatura:fullDrawers4:6, Maple Drawers 2x2
StorageDrawersNatura:fullDrawers4:7, Silverbell Drawers 2x2
StorageDrawersNatura:fullDrawers4:8, Amaranth Drawers 2x2
StorageDrawersNatura:fullDrawers4:9, Tigerwood Drawers 2x2
StorageDrawersNatura:fullDrawers4:10, Willow Drawers 2x2
StorageDrawersNatura:fullDrawers4:11, Darkwood Drawers 2x2
StorageDrawersNatura:fullDrawers4:12, Fusewood Drawers 2x2
StorageDrawersNatura:halfDrawers2:0, Compact Eucalyptus Drawers 1x2
StorageDrawersNatura:halfDrawers2:1, Compact Sakura Drawers 1x2
StorageDrawersNatura:halfDrawers2:2, Compact Ghostwood Drawers 1x2
StorageDrawersNatura:halfDrawers2:3, Compact Redwood Drawers 1x2
StorageDrawersNatura:halfDrawers2:4, Compact Blood Drawers 1x2
StorageDrawersNatura:halfDrawers2:5, Compact Hopseed Drawers 1x2
StorageDrawersNatura:halfDrawers2:6, Compact Maple Drawers 1x2
StorageDrawersNatura:halfDrawers2:7, Compact Silverbell Drawers 1x2
StorageDrawersNatura:halfDrawers2:8, Compact Amaranth Drawers 1x2
StorageDrawersNatura:halfDrawers2:9, Compact Tigerwood Drawers 1x2
StorageDrawersNatura:halfDrawers2:10, Compact Willow Drawers 1x2
StorageDrawersNatura:halfDrawers2:11, Compact Darkwood Drawers 1x2
StorageDrawersNatura:halfDrawers2:12, Compact Fusewood Drawers 1x2
StorageDrawersNatura:halfDrawers4:0, Compact Eucalyptus Drawers 2x2
StorageDrawersNatura:halfDrawers4:1, Compact Sakura Drawers 2x2
StorageDrawersNatura:halfDrawers4:2, Compact Ghostwood Drawers 2x2
StorageDrawersNatura:halfDrawers4:3, Compact Redwood Drawers 2x2
StorageDrawersNatura:halfDrawers4:4, Compact Blood Drawers 2x2
StorageDrawersNatura:halfDrawers4:5, Compact Hopseed Drawers 2x2
StorageDrawersNatura:halfDrawers4:6, Compact Maple Drawers 2x2
StorageDrawersNatura:halfDrawers4:7, Compact Silverbell Drawers 2x2
StorageDrawersNatura:halfDrawers4:8, Compact Amaranth Drawers 2x2
StorageDrawersNatura:halfDrawers4:9, Compact Tigerwood Drawers 2x2
StorageDrawersNatura:halfDrawers4:10, Compact Willow Drawers 2x2
StorageDrawersNatura:halfDrawers4:11, Compact Darkwood Drawers 2x2
StorageDrawersNatura:halfDrawers4:12, Compact Fusewood Drawers 2x2
StorageDrawersNatura:trim:0, Eucalyptus Trim
StorageDrawersNatura:trim:1, Sakura Trim
StorageDrawersNatura:trim:2, Ghostwood Trim
StorageDrawersNatura:trim:3, Redwood Trim
StorageDrawersNatura:trim:4, Blood Trim
StorageDrawersNatura:trim:5, Hopseed Trim
StorageDrawersNatura:trim:6, Maple Trim
StorageDrawersNatura:trim:7, Silverbell Trim
StorageDrawersNatura:trim:8, Amaranth Trim
StorageDrawersNatura:trim:9, Tigerwood Trim
StorageDrawersNatura:trim:10, Willow Trim
StorageDrawersNatura:trim:11, Darkwood Trim
StorageDrawersNatura:trim:12, Fusewood Trim
streams:river/tile.water/-2/-2, Water
streams:river/tile.water/-2/-1, Water
streams:river/tile.water/-2/0, Water
streams:river/tile.water/-2/1, Water
streams:river/tile.water/-2/2, Water
streams:river/tile.water/-1/-2, Water
streams:river/tile.water/-1/2, Water
streams:river/tile.water/0/-2, Water
streams:river/tile.water/0/0, Water
streams:river/tile.water/0/2, Water
streams:river/tile.water/1/-2, Water
streams:river/tile.water/1/2, Water
streams:river/tile.water/2/-2, Water
streams:river/tile.water/2/-1, Water
streams:river/tile.water/2/0, Water
streams:river/tile.water/2/1, Water
streams:river/tile.water/2/2, Water
streams:river/tile.lava/-2/-2, Lava
streams:river/tile.lava/-2/-1, Lava
streams:river/tile.lava/-2/0, Lava
streams:river/tile.lava/-2/1, Lava
streams:river/tile.lava/-2/2, Lava
streams:river/tile.lava/-1/-2, Lava
streams:river/tile.lava/-1/2, Lava
streams:river/tile.lava/0/-2, Lava
streams:river/tile.lava/0/0, Lava
streams:river/tile.lava/0/2, Lava
streams:river/tile.lava/1/-2, Lava
streams:river/tile.lava/1/2, Lava
streams:river/tile.lava/2/-2, Lava
streams:river/tile.lava/2/-1, Lava
streams:river/tile.lava/2/0, Lava
streams:river/tile.lava/2/1, Lava
streams:river/tile.lava/2/2, Lava
streams:river/ice/-2/-2, Ice
streams:river/ice/-2/-1, Ice
streams:river/ice/-2/0, Ice
streams:river/ice/-2/1, Ice
streams:river/ice/-2/2, Ice
streams:river/ice/-1/-2, Ice
streams:river/ice/-1/2, Ice
streams:river/ice/0/-2, Ice
streams:river/ice/0/0, Ice
streams:river/ice/0/2, Ice
streams:river/ice/1/-2, Ice
streams:river/ice/1/2, Ice
streams:river/ice/2/-2, Ice
streams:river/ice/2/-1, Ice
streams:river/ice/2/0, Ice
streams:river/ice/2/1, Ice
streams:river/ice/2/2, Ice
supercraftingframe:supercraftingframe, Super Crafting Frame
supercraftingframe:superitemframe, Super Item Frame
supercraftingframe:supervoidframe, Super Void Frame
ThaumicHorizons:synthNode, Ethereal Shard
ThaumicHorizons:alchemite, Alchemite
ThaumicHorizons:visDynamo, Vis Dynamo
ThaumicHorizons:essentiaDynamo, Essentia Dynamo
ThaumicHorizons:nodeMonitor, Node Monitor
ThaumicHorizons:soulSieve, Soul Sieve
ThaumicHorizons:inspiratron, Inspiratron
ThaumicHorizons:soulforge, Soulforge
ThaumicHorizons:soulJar:0, Jarred  Soul
ThaumicHorizons:bloodInfuser, Seroconverter
ThaumicHorizons:vat, Curative Vat
ThaumicHorizons:vatSolid, Curative Vat
ThaumicHorizons:vatInterior, tile.ThaumicHorizons_vatInterior.name
ThaumicHorizons:soulBeacon, Soul Beacon
ThaumicHorizons:modMatrix, Modified Runic Matrix
ThaumicHorizons:chocolate, Block of Chocolate
ThaumicHorizons:evanescent, tile.ThaumicHorizons_evanescent.name
ThaumicHorizons:light, Light Orb
ThaumicHorizons:lightSolar, Light Orb
ThaumicHorizons:transductionAmplifier, Transduction Amplifier
ThaumicHorizons:recombinator, Teleological Recombinator
ThaumicHorizons:vortexStabilizer, Vortex Attenuator
ThaumicHorizons:vortexTH:0, Planar Vortex
ThaumicHorizons:vortexTH:1, Planar Vortex (Creative)
ThaumicHorizons:voidTH, Planar Boundary
ThaumicHorizons:cloudTH:0, Cloud
ThaumicHorizons:cloudTH:2, Thundercloud
ThaumicHorizons:cloudTH:3, Acid Cloud
ThaumicHorizons:cloudTH:5, Tumorous Cloud
ThaumicHorizons:cloudTH:8, Spore Cloud
ThaumicHorizons:cloudGlowingTH:1, Plasma Cloud
ThaumicHorizons:cloudGlowingTH:4, Alloy Cloud
ThaumicHorizons:cloudGlowingTH:6, Vis Cloud
ThaumicHorizons:cloudGlowingTH:7, Glyph Cloud
ThaumicHorizons:cloudGlowingTH:9, Animus Cloud
ThaumicHorizons:brainTH, Lump of Brain
ThaumicHorizons:dustTH, Dust
ThaumicHorizons:eyeTH, Eye Cluster
ThaumicHorizons:boneTH, Bone
ThaumicHorizons:fleshTH, Lump of Flesh
ThaumicHorizons:spikeTH, Metal Spike
ThaumicHorizons:spikeWoodTH, Wooden Spike
ThaumicHorizons:spikeToothTH, Tooth
ThaumicHorizons:crystalTH:0, White Crystal
ThaumicHorizons:crystalTH:1, Orange Crystal
ThaumicHorizons:crystalTH:2, Magenta Crystal
ThaumicHorizons:crystalTH:3, Light Blue Crystal
ThaumicHorizons:crystalTH:4, Yellow Crystal
ThaumicHorizons:crystalTH:5, Lime Crystal
ThaumicHorizons:crystalTH:6, Pink Crystal
ThaumicHorizons:crystalTH:7, Gray Crystal
ThaumicHorizons:crystalTH:8, Light Gray Crystal
ThaumicHorizons:crystalTH:9, Cyan Crystal
ThaumicHorizons:crystalTH:10, Purple Crystal
ThaumicHorizons:crystalTH:11, Blue Crystal
ThaumicHorizons:crystalTH:12, Brown Crystal
ThaumicHorizons:crystalTH:13, Green Crystal
ThaumicHorizons:crystalTH:14, Red Crystal
ThaumicHorizons:crystalTH:15, Black Crystal
ThaumicHorizons:crystalDeep, Deep Crystal
ThaumicHorizons:leviathanTH, Primordial Fossil
ThaumicHorizons:slotTH, Keystone Receptacle
ThaumicHorizons:portalTH, Unnamed Block, report to mod author.
ThaumicHorizons:gatewayTH, Planar Gateway
ThermalDynamics:ThermalDynamics_0:0, Leadstone Fluxduct
ThermalDynamics:ThermalDynamics_0:1, Hardened Fluxduct
ThermalDynamics:ThermalDynamics_0:2, Redstone Energy Fluxduct
ThermalDynamics:ThermalDynamics_0:3, Redstone Energy Fluxduct (Empty)
ThermalDynamics:ThermalDynamics_0:4, Resonant Fluxduct
ThermalDynamics:ThermalDynamics_0:5, Resonant Fluxduct (Empty)
ThermalDynamics:ThermalDynamics_0:6, Cryo-Stabilized Fluxduct
ThermalDynamics:ThermalDynamics_0:7, Cryo-Stabilized Fluxduct (Empty)
ThermalDynamics:ThermalDynamics_16:0, Temperate Fluiduct
ThermalDynamics:ThermalDynamics_16:1, Temperate Fluiduct (Opaque)
ThermalDynamics:ThermalDynamics_16:2, Hardened Fluiduct
ThermalDynamics:ThermalDynamics_16:3, Hardened Fluiduct (Opaque)
ThermalDynamics:ThermalDynamics_16:4, Flux-Plated Fluiduct
ThermalDynamics:ThermalDynamics_16:5, Flux-Plated Fluiduct (Opaque)
ThermalDynamics:ThermalDynamics_16:6, Super-Laminar Fluiduct
ThermalDynamics:ThermalDynamics_16:7, Super-Laminar Fluiduct (Opaque)
ThermalDynamics:ThermalDynamics_32:0, Itemduct
ThermalDynamics:ThermalDynamics_32:1, Itemduct (Opaque)
ThermalDynamics:ThermalDynamics_32:2, Impulse Itemduct
ThermalDynamics:ThermalDynamics_32:3, Impulse Itemduct (Opaque)
ThermalDynamics:ThermalDynamics_32:4, Warp Itemduct
ThermalDynamics:ThermalDynamics_32:5, Warp Itemduct (Opaque)
ThermalDynamics:ThermalDynamics_32:6, Fluctuating Itemduct
ThermalDynamics:ThermalDynamics_32:7, Fluctuating Itemduct (Opaque)
ThermalDynamics:ThermalDynamics_48:0, Structuralduct (Opaque)
ThermalDynamics:ThermalDynamics_48:1, Luxduct
ThermalDynamics:ThermalDynamics_64:0, Viaduct
ThermalDynamics:ThermalDynamics_64:1, Long Range Viaduct
ThermalDynamics:ThermalDynamics_64:2, Long Range Linking Viaduct
ThermalDynamics:ThermalDynamics_64:3, Viaduct (Untreated)
ThermalSmeltery:fluid.molten.EnergeticAlloy, Molten Energetic Alloy
ThermalSmeltery:fluid.molten.PhasedGold, Molten Vibrant Alloy
ThermalSmeltery:fluid.molten.ConductiveIron, Molten Conductive Iron
ThermalSmeltery:fluid.molten.PhasedIron, Molten Pulsating Iron
ThermalSmeltery:fluid.molten.DarkSteel, Molten Dark Steel
tinkersdefense:Block_CrestMount, Crest Mount
tinkersdefense:Block_ArmorAnvil, Finishing Anvil (WIP)
tinkersdefense:Block_JewelersBench, Jeweler's Bench (WIP)
tinkersdefense:Aeonsteelblock, Aeonsteel Block
tinkersdefense:moltenAeonsteel, Molten Aeonsteel
tinkersdefense:QueensGoldblock, Queen's Gold Block
tinkersdefense:moltenQueensGold, Molten Queen's Gold
tinkersdefense:Dogbeariumblock, Dogbearium Block
tinkersdefense:moltenDogbearium, Molten Dogbearium
tinkersdefense:redmintblock, Red Mint Block
tinkersdefense:moltenRedMint, Molten Red Mint
tinkersdefense:GreenMintblock, Green Mint Block
tinkersdefense:moltenGreenMint, Molten Green Mint
tis3d:casing, Casing
tis3d:controller, Controller
TMechworks:RedstoneMachine:0, Drawbridge
TMechworks:RedstoneMachine:1, Igniter
TMechworks:RedstoneMachine:2, Advanced Drawbridge
TMechworks:RedstoneMachine:3, Extended Drawbridge
TMechworks:Dynamo, Dynamo
TMechworks:SignalBus, tile.tmechworks.signalbus.name
TMechworks:SignalTerminal, tile.tmechworks.signalterminal.name
TMechworks:MeshFilter:0, Empty Mesh Filter
TMechworks:MeshFilter:1, Wide Mesh Filter
TMechworks:MeshFilter:2, Slat Mesh Filter
TMechworks:MeshFilter:3, Mesh Filter
TMechworks:MeshFilter:4, Fine Mesh Filter
TravellersGear:armorstand, Armor Stand
witchery:belladonna, Belladonna
witchery:mandrake, Mandrake
witchery:artichoke, Water Artichoke
witchery:snowbell, Snowbell
witchery:wormwood, Wormwood
witchery:mindrake, Minedrake
witchery:wolfsbane, Wolfsbane
witchery:garlicplant, Garlic
witchery:witchsapling:0, Rowan Sapling
witchery:witchsapling:1, Alder Sapling
witchery:witchsapling:2, Hawthorn Sapling
witchery:witchlog:0, Rowan Wood
witchery:witchlog:1, Alder Wood
witchery:witchlog:2, Hawthorn Wood
witchery:witchleaves:0, Rowan Leaves
witchery:witchleaves:1, Alder Leaves
witchery:witchleaves:2, Hawthorn Leaves
witchery:voidbramble, Void Bramble
witchery:bramble:0, Ender Bramble
witchery:bramble:1, Wild Bramble
witchery:glintweed, Glint Weed
witchery:spanishmoss, Spanish Moss
witchery:leapinglily, Leaping Lily
witchery:plantmine:0, Poppy of Webs
witchery:plantmine:1, Poppy of Ink
witchery:plantmine:2, Poppy of Thorns
witchery:plantmine:3, Poppy of Sprouting
witchery:plantmine:4, Dandelion of Webs
witchery:plantmine:5, Dandelion of Ink
witchery:plantmine:6, Dandelion of Thorns
witchery:plantmine:7, Dandelion of Sprouting
witchery:plantmine:8, Shrub of Webs
witchery:plantmine:9, Shrub of Ink
witchery:plantmine:10, Shrub of Thorns
witchery:plantmine:11, Shrub of Sprouting
witchery:embermoss, Ember Moss
witchery:crittersnare:0, Critter Snare
witchery:grassper, Grassper
witchery:bloodrose, Blood Poppy
witchery:somniancotton, Wispy Cotton
witchery:web, Web
witchery:vine, Vine
witchery:cactus, Cactus
witchery:lilypad, tile.lilypad.name
witchery:demonheart, Demon Heart
witchery:wolfhead:0, Wolf Head
witchery:wolfhead:1, Hellhound Head
witchery:witchwood:0, Rowan Planks
witchery:witchwood:1, Alder Planks
witchery:witchwood:2, Hawthorn Planks
witchery:stairswoodrowan, Rowan Stairs
witchery:stairswoodalder, Alder Stairs
witchery:stairswoodhawthorn, Hawthorn Stairs
witchery:witchwoodslab:0, Rowan Slab
witchery:witchwoodslab:1, Alder Slab
witchery:witchwoodslab:2, Hawthorn Slab
witchery:witchwooddoubleslab:0, Rowan Slab
witchery:witchwooddoubleslab:1, Alder Slab
witchery:witchwooddoubleslab:2, Hawthorn Slab
witchery:rowanwooddoor, Rowan Wood Door
witchery:alderwooddoor, Alder Wood Door
witchery:chalice, Chalice
witchery:candelabra, Candelabra
witchery:placeditem, tile.witchery:placeditem.name
witchery:alluringskull, Alluring Skull
witchery:wickerbundle:0, Wicker Bundle
witchery:wickerbundle:1, Bloodied Wicker Bundle
witchery:glowglobe, Glow Globe
witchery:statuegoddess, Statue of The Goddess
witchery:stockade:0, Oak Stockade
witchery:stockade:1, Spruce Stockade
witchery:stockade:2, Birch Stockade
witchery:stockade:3, Jungle Stockade
witchery:stockade:4, Rowan Stockade
witchery:stockade:5, Alder Stockade
witchery:stockade:6, Hawthorn Stockade
witchery:stockade:7, Acacia Stockade
witchery:stockade:8, Dark Oak Stockade
witchery:icestockade:0, Ice Stockade
